出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註,Category
115/08/18,113/7,5321,美而快,數位雲端,307111,288880,279520,6.31092495153697,9.870850028620492,1905559,2012771,-5.326587078212077,-,上櫃
115/08/18,113/7,5324,士開,建材營造,44778,53175,49675,-15.791255289139633,-9.858077503774537,364559,312229,16.760134388541744,-,上櫃
115/08/18,113/7,5328,華容,電子零組件業,74441,63495,86491,17.239152689188124,-13.93208541929218,450617,620029,-27.32323810660469,-,上櫃
115/08/18,113/7,5340,建榮,電子零組件業,174402,152143,81879,14.630314901112769,112.9996702451178,1060871,610503,73.76998966426045,去年同期受國際情勢及市場需要疲弱等因素影響，致營收基期較低；及本期因產品組合優化，致營收增加。,上櫃
115/08/18,113/7,5344,立衛,半導體業,34395,30045,24696,14.478282576135795,39.273566569484935,208430,145083,43.66259313634264,-,上櫃
115/08/18,113/7,5345,馥鴻,其他,732,431,547,69.83758700696056,33.820840950639855,2855,3212,-11.114570361145704,-,上櫃
115/08/18,113/7,5347,世界,半導體業,3556803,4106300,3596733,-13.381803570123957,-1.110174149707526,24254733,21637967,12.093400456706492,-,上櫃
115/08/18,113/7,5348,正能量智能,運動休閒,24414,20663,21969,18.153220732710643,11.129318585279258,145259,140624,3.2960234383888958,-,上櫃
115/08/18,113/7,5351,鈺創,半導體業,365629,379802,216329,-3.7316812444378913,69.01524992026035,2230100,1519654,46.7505103135319,本月營收較去年同期增加，主係市場需求增加所致。,上櫃
115/08/18,113/7,5353,台林,通信網路業,181024,144084,160006,25.637822381388634,13.13575740909716,1106295,1201283,-7.907212538594153,-,上櫃
115/08/18,113/7,5355,佳總,電子零組件業,50396,37541,44698,34.24256146613036,12.747773949617432,301046,314478,-4.271204980952563,-,上櫃
115/08/18,113/7,5356,協益,電腦及週邊設備業,351670,319846,225304,9.949788335636525,56.08688705038526,2099345,1680459,24.92688009644984,主係因客戶需求增加所致,上櫃
115/08/18,113/7,5364,力麗店,觀光餐旅,33917,28941,56763,17.19360077398846,-40.24804890509663,196257,276474,-29.014301525640747,-,上櫃
115/08/18,113/7,5371,中光電,光電業,3631309,3487176,3401504,4.133229868523986,6.75598205970065,22719424,22605457,0.5041570272169238,-,上櫃
115/08/18,113/7,5381,光譜,電機機械,81135,134952,130260,-39.87862351058154,-37.71303546752649,1300778,853063,52.48322808514729,112年3月起新增合併主體三江電機,上櫃
115/08/18,113/7,5386,青雲,電腦及週邊設備業,563939,154966,140514,263.9114386381529,301.34007999202925,1757989,1098910,59.975703196804105,本期及累計營收增加主要係記憶體模組訂單交貨所致,上櫃
115/08/18,113/7,5392,能率,光電業,800588,785428,838489,1.9301578247783373,-4.520154706859601,5434526,5167382,5.169813263273356,-,上櫃
115/08/18,113/7,5398,慕康生醫,其他,22613,22034,20256,2.627757102659526,11.636058451816746,126812,127260,-0.352035203520352,-,上櫃
115/08/18,113/7,5403,中菲,資訊服務業,241310,275858,267065,-12.523834726562216,-9.643719693707524,1693053,1554331,8.924868641235362,"本公司於112年6月間出售仁大公司全部股份,故自112/7起無合併營業收入,為比較性同時調整去年同期及去年累計公告金額。",上櫃
115/08/18,113/7,5410,國眾,資訊服務業,307904,306700,247960,0.3925660254320182,24.17486691401839,2025695,1874438,8.069458685750076,-,上櫃
115/08/18,113/7,5425,台半,半導體業,1268437,1143549,1191956,10.921088645960952,6.416428123185756,8017855,8568366,-6.424923958663764,-,上櫃
115/08/18,113/7,5426,振發,電腦及週邊設備業,128613,128284,122453,0.2564622244395248,5.030501498534131,768871,830110,-7.377215067882569,-,上櫃
115/08/18,113/7,5432,新門,綠能環保,24300,17551,20640,38.45364936470856,17.732558139534884,121415,149552,-18.814191719268216,-,上櫃
115/08/18,113/7,5438,東友,電腦及週邊設備業,79108,126029,104092,-37.23032000571297,-24.00184452215348,643481,716627,-10.206983549322032,-,上櫃
115/08/18,113/7,5439,高技,電子零組件業,348535,335718,401781,3.817787547882449,-13.252493273698857,2274773,2517939,-9.6573427712109,-,上櫃
115/08/18,113/7,5443,均豪,半導體業,345251,257992,231677,33.822366585010386,49.02256158358404,2266176,1627837,39.21393849629908,-,上櫃
115/08/18,113/7,5450,南良,其他,221631,214807,180424,3.1768052251556047,22.83897929322041,1522035,1410841,7.881398399961442,-,上櫃
115/08/18,113/7,5452,佶優,其他電子業,485085,518691,449501,-6.479001949137348,7.916333890247185,3294128,3146756,4.683299245318035,-,上櫃
115/08/18,113/7,5455,昇益,建材營造,186,186,186,0.0,0.0,1258533,1308,96118.11926605504,今年因建案交屋認列收入，因此與去年累計營收相比較變動幅度較大。,上櫃
115/08/18,113/7,5457,宣德,電子零組件業,2231862,1616672,1498172,38.05286415549969,48.97234763431702,11281068,9137381,23.46062837918217,-,上櫃
115/08/18,113/7,5460,同協,電子零組件業,24073,31703,39864,-24.06712298520645,-39.61218141681718,158158,218736,-27.69457245263697,-,上櫃
115/08/18,113/7,5464,霖宏,電子零組件業,113278,91245,73307,24.147076552139843,54.52548869821436,639128,606329,5.409439429748536,走出去年的低潮，訂單陸續回溫,上櫃
115/08/18,113/7,5465,富驊,電腦及週邊設備業,230010,245766,417726,-6.410976294524059,-44.93759066948191,2577010,3134900,-17.796101949025488,-,上櫃
115/08/18,113/7,5468,凱鈺,半導體業,9368,11681,10901,-19.80138686756271,-14.062930006421428,69370,66587,4.179494495922628,-,上櫃
115/08/18,113/7,5474,聰泰,電腦及週邊設備業,92597,88168,109841,5.0233644859813085,-15.699055908085324,717598,642884,11.621692249301583,-,上櫃
115/08/18,113/7,5475,德宏,電子零組件業,48983,43201,44837,13.383949445614684,9.246827397015858,297376,327372,-9.162665102696629,-,上櫃
115/08/18,113/7,5478,智冠,文化創意業,653664,570282,479526,14.621187412543268,36.314610678044566,4028447,3704786,8.7362940801439,因IFRS15，MyCard屬代理性質營收採淨額，若總額本期為25.08億，較上期增加0.93%，較去年同期增加32.87%,上櫃
115/08/18,113/7,5481,新華,其他,9253,7485,8995,23.62057448229793,2.868260144524736,55719,53940,3.298109010011124,-,上櫃
115/08/18,113/7,5483,中美晶,半導體業,6807163,6815469,6187065,-0.1218698228984681,10.022490470037086,46395700,47408919,-2.137190683466122,-,上櫃
115/08/18,113/7,5487,通泰,半導體業,18581,16087,11337,15.503201342699072,63.89697450824733,110504,91231,21.125494623538053,"7月營收比去年同期增加之原因為相關客戶之庫存已於今年Q1出清,Q2開始重新下單。7月份出貨開始增加所致",上櫃
115/08/18,113/7,5488,松普,電子零組件業,92435,60703,51220,52.27418743719421,80.46661460367044,456283,642079,-28.93662617839861,"銅價趨緩, 美國客戶去庫存化問題已解決",上櫃
115/08/18,113/7,5489,彩富,其他電子業,187009,161607,115061,15.718378535583236,62.53031000947323,1038444,859006,20.88902755044784,去年同期客戶庫存水位過高，今年則恢復正常拉貨,上櫃
115/08/18,113/7,5490,同亨,電腦及週邊設備業,111920,118249,45739,-5.352265135434549,144.6927130020333,808347,366251,120.70847588129452,係因去年同期主要客戶出貨減少。,上櫃
115/08/18,113/7,5493,三聯,其他電子業,377696,406664,295332,-7.123325398855075,27.888613492611704,2517400,1975455,27.43393294203108,-,上櫃
115/08/18,113/7,5498,凱崴,電子零組件業,101138,102168,86105,-1.008143450003915,17.45891643923117,676886,578765,16.953513083894155,-,上櫃
115/08/18,113/7,5508,永信建,建材營造,1081860,920505,497028,17.528965078951227,117.66580554817835,7091125,3062432,131.55208017680067,營收隨完工案量多寡而變化乃屬建設業特性，故本年及本期業績大幅成長尚屬合理。,上櫃
115/08/18,113/7,5511,德昌,建材營造,784066,830424,782589,-5.582449447511151,0.1887325275463877,5054124,5710267,-11.490583540139191,-,上櫃
115/08/18,113/7,5512,力麒,建材營造,411279,280203,589568,46.778942409610174,-30.240616858445502,2933493,4196285,-30.09309424884153,-,上櫃
115/08/18,113/7,5514,三豐,建材營造,524,461,548,13.66594360086768,-4.37956204379562,3393,4734,-28.326996197718632,-,上櫃
115/08/18,113/7,5516,雙喜,建材營造,168437,246732,246029,-31.73281130943696,-31.537745550321304,1064262,1637951,-35.02479622406287,-,上櫃
115/08/18,113/7,5520,力泰,建材營造,329024,345050,313510,-4.64454426894653,4.948486491658958,2292430,2150738,6.588064190059412,-,上櫃
115/08/18,113/7,5523,豐謙,建材營造,361,1732,20825,-79.15704387990762,-98.26650660264106,508375,2173872,-76.61430847814407,本月營收僅認列租賃收入所致。,上櫃
115/08/18,113/7,5529,鉅陞,建材營造,6789,7457,9027,-8.958026015824059,-24.792289797274844,49752,56035,-11.212634960292672,-,上櫃
115/08/18,113/7,5530,龍巖,其他,342116,306750,335740,11.529258353708231,1.899088580449157,2316496,2389020,-3.0357217603871045,-,上櫃
115/08/18,113/7,5536,聖暉*,其他電子業,2205562,2777545,1917166,-20.593113702928303,15.042828842155556,15341880,13890801,10.446330632769126,-,上櫃
115/08/18,113/7,5543,桓鼎-KY,建材營造,235609,265157,250152,-11.143586629808,-5.813665291502766,1922857,1942274,-0.9997044701211054,-,上櫃
115/08/18,113/7,5547,久舜,建材營造,183168,200066,195989,-8.446212749792569,-6.541693666481282,1280955,1111039,15.293432543772091,-,上櫃
115/08/18,113/7,5548,安倉,建材營造,164257,204777,179778,-19.787378465355,-8.63342566943675,1216283,976542,24.549993753468872,-,上櫃
115/08/18,113/7,5601,台聯櫃,航運業,7628,7738,7147,-1.421555957611786,6.7300965440044775,52871,50715,4.251207729468599,-,上櫃
115/08/18,113/7,5603,陸海,航運業,164074,186955,138655,-12.238774036532856,18.332552017597635,1134168,1135246,-0.0949573924946663,-,上櫃
115/08/18,113/7,5604,中連,其他,13015,13036,13275,-0.1610923596195151,-1.9585687382297552,92665,93101,-0.4683086110782913,-,上櫃
115/08/18,113/7,5609,中菲行,航運業,2565187,2418615,1703314,6.060162531035324,50.59977197392847,14556166,12142533,19.877508259602838,因本年度運價較去年同期上漲，營業收入上升,上櫃
115/08/18,113/7,5701,劍湖山,觀光餐旅,51286,36193,60771,41.701433978946206,-15.6077734445706,281799,306205,-7.970477294622883,-,上櫃
115/08/18,113/7,5703,亞都麗緻,觀光餐旅,23397,27343,30154,-14.431481549208208,-22.408304039265104,239055,230714,3.6152985947970215,-,上櫃
115/08/18,113/7,5704,老爺知,觀光餐旅,28442,28564,37250,-0.4271110488727069,-23.64563758389262,242821,276032,-12.03157604915372,-,上櫃
115/08/18,113/7,5864,致和證,金融業,167341,213110,-212070,-21.47670217258693,178.90837930871882,1153324,1181159,-2.3565836606248607,主要係營業證券評價故,上櫃
115/08/18,113/7,5878,台名,金融業,66055,61055,52557,8.189337482597658,25.68259223319444,475060,416891,13.953047679129556,-,上櫃
115/08/18,113/7,5902,德記,居家生活,181764,229352,177346,-20.748892532003207,2.491175442355621,1328109,1318346,0.7405491426378205,-,上櫃
115/08/18,113/7,5903,全家,居家生活,9208139,8796584,8909048,4.678577502357734,3.357160046730021,60230334,56753500,6.126201908252354,-,上櫃
115/08/18,113/7,5904,寶雅*,居家生活,2022856,1969246,2000286,2.722361756733288,1.128338647573397,13524405,12574389,7.555166298736265,-,上櫃
115/08/18,113/7,5905,南仁湖,觀光餐旅,114770,92438,118221,24.15889569224778,-2.919109126128184,593279,641452,-7.509992953486777,-,上櫃
115/08/18,113/7,6015,宏遠證,金融業,113984,148093,200183,-23.03214871736004,-43.06010000849223,1087174,780869,39.22616981849709,本期因部位操作較去年同期增加所致,上櫃
115/08/18,113/7,6016,康和證,金融業,75432,477057,367311,-84.18805299995599,-79.46372420101767,2577651,2665493,-3.29552544313566,主係本月自營評價損失較去年同期增加。,上櫃
115/08/18,113/7,6020,大展證,金融業,20384,112929,170069,-81.94972062092111,-88.01427655833808,327325,471415,-30.56542536830606,自營部門營業證券出售淨利益本月及本年累積較去年同期減少,上櫃
115/08/18,113/7,6021,美好證,金融業,86687,267230,159708,-67.56090259327172,-45.721566859518624,1098811,675620,62.63742932417631,本年交易量及營業證券評價利益相較去年上升，故營業收入增加。,上櫃
115/08/18,113/7,6023,元大期貨,金融業,411718,356964,351003,15.338801671877276,17.297572955216907,2402171,1982805,21.15013831415596,-,上櫃
115/08/18,113/7,6026,福邦證,金融業,-40282,285647,206070,-114.1020210259516,-119.54772650070365,777188,807101,-3.7062275972895584,本月較同期減幅達 120%係庫存營業證券評價之淨損失增加所致。,上櫃
115/08/18,113/7,6028,公勝保經,金融業,329980,449686,225145,-26.61990811366153,46.56332585667015,2438431,1634066,49.22475591561173,-,上櫃
115/08/18,113/7,6101,寬魚國際,文化創意業,7490,87797,85547,-91.46895679806828,-91.24457900335489,463529,415721,11.50002044640516,"本期營收較去年同期銳減,主要係因為去年同期認列梁靜茹瀋陽演唱會收入,而本期無舉辦大場演唱會致收營收銳減",上櫃
115/08/18,113/7,6103,合邦,半導體業,5749,7226,5208,-20.44007749792416,10.387864823348696,28095,30856,-8.948016593207155,"主要係終端客戶需求復甦緩慢，使庫存去化週期延長，本年營收較去年同期減少2,761仟元。",上櫃
115/08/18,113/7,6104,創惟,半導體業,269665,247285,208857,9.05028610712336,29.11465739716648,1620941,1370009,18.316084054922268,-,上櫃
115/08/18,113/7,6109,亞元,通信網路業,62396,65401,87563,-4.5947309674164005,-28.7415917682126,447380,656801,-31.885000175091086,-,上櫃
115/08/18,113/7,6111,光聚晶電,文化創意業,265130,481711,251892,-44.96077523660452,5.255426929001318,2811948,1814162,54.999829122206286,新增子公司營收,上櫃
115/08/18,113/7,6113,亞矽,電子通路業,65801,64502,80917,2.013891042138228,-18.68087052164564,422605,739087,-42.8206692852127,-,上櫃
115/08/18,113/7,6114,久威,電子零組件業,87078,61245,181082,42.17976977712466,-51.91239328039231,548760,827925,-33.718633934233175,係調整毛利率低的產品組合,上櫃
115/08/18,113/7,6118,建達,電子通路業,785237,718298,724982,9.319112680252486,8.311240830806835,4998313,4710803,6.103205759187977,-,上櫃
115/08/18,113/7,6121,新普,電腦及週邊設備業,6362467,6117738,6604039,4.000318418343512,-3.657943267748722,42944878,45700423,-6.02958313974468,-,上櫃
115/08/18,113/7,6122,擎邦,電機機械,377576,360933,457833,4.611105108150266,-17.52975429905664,2399899,2758071,-12.986322687124444,-,上櫃
115/08/18,113/7,6123,上奇,資訊服務業,500151,428423,439036,16.74233176089986,13.920270775061724,3092570,2859947,8.133822060338881,-,上櫃
115/08/18,113/7,6124,業強,電子零組件業,182176,113614,161601,60.34643617863996,12.731975668467395,925854,1164280,-20.47840725598653,-,上櫃
115/08/18,113/7,6125,廣運,電機機械,222321,167823,597054,32.473498864875495,-62.76366961782352,1598938,3645778,-56.14274922938259,本月營收較去年同月減少，主係合併子公司因市場需求減緩所致。,上櫃
115/08/18,113/7,6126,信音,電子零組件業,336684,320545,310325,5.03486249980502,8.493998227664544,2128478,2011531,5.813830361053347,-,上櫃
115/08/18,113/7,6127,九豪,電子零組件業,85494,94273,70499,-9.312316357811886,21.269805245464475,560648,477589,17.39131345152422,以上資訊係屬初步自行結算完成，未經會計師簽證或核閱,上櫃
115/08/18,113/7,6129,普誠,半導體業,84712,99072,125788,-14.494509043927648,-32.654943237828725,667809,992041,-32.6833265963806,"本月營業收入淨額含少數股權14,907仟元，本年累計營業收入淨額含少數股權101,903仟元。",上櫃
115/08/18,113/7,6130,上亞科技,生技醫療業,19692,21657,17993,-9.0732788474858,9.442560995942866,117069,135315,-13.484092672652698,-,上櫃
115/08/18,113/7,6134,萬旭,電子零組件業,145725,137679,92720,5.844028501078596,57.1667385677308,841720,683725,23.107974697429523,本月較去年本月營收業績提升,上櫃
115/08/18,113/7,6138,茂達,半導體業,525369,490663,464459,7.073286553092449,13.11418230672675,3499361,2890652,21.057844389431864,-,上櫃
115/08/18,113/7,6140,訊達電腦,資訊服務業,104642,104079,221765,0.540935251107332,-52.81401483552409,881752,1058147,-16.670179096099123,本公司本月營收減少52.81%，主係去年度有較大專案所致。,上櫃
115/08/18,113/7,6143,振曜,通信網路業,655694,608716,577076,7.717556298832296,13.623508861917667,3980468,3807901,4.531814246221212,-,上櫃
115/08/18,113/7,6144,得利影,文化創意業,16114,15741,16791,2.3696080299853883,-4.031921862902745,111238,104638,6.3074600049695135,-,上櫃
115/08/18,113/7,6146,耕興,其他電子業,374320,390650,395211,-4.18021246640215,-5.286037078927459,2669059,2876386,-7.207899078913609,-,上櫃
